Id,SalePrice
2879,137718.18181818182
2880,84862.5
2881,143987.44444444444
2882,137718.18181818182
2883,164987.5
2884,156022.9090909091
2885,178183.85714285713
2886,169095.83333333334
2887,113067.06666666667
2888,113067.06666666667
2889,66700.0
2890,66700.0
2891,127300.0
2892,66700.0
2893,143987.44444444444
2894,66700.0
2895,306263.63636363635
2896,265564.1111111111
2897,175800.0
2898,175800.0
2899,196825.0
2900,163563.63636363635
2901,161642.5
2902,175285.29411764705
2903,306263.63636363635
2904,373045.77777777775
2905,127300.0
2906,171750.1
2907,137135.7142857143
2908,119509.44230769231
2909,178055.55555555556
2910,120563.63636363637
2911,86600.57894736843
2912,143330.5306122449
2913,86600.57894736843
2914,66700.0
2915,66700.0
2916,86600.57894736843
2917,159916.66666666666
2918,119509.44230769231
2919,218127.22222222222
